,Acinar,Alpha,Beta,Delta,Ductal,Endothelial,Gamma,MHCII,Mast,Pancreatic Stellate
GGACT,4.0570589061538606e-10,0.025788666237467978,0.03989837151398269,0.3780153380660413,8.892863735043565e-06,0.6111122310712455,0.011182632980275648,0.9999510164979749,0.999670996610969,0.8153886773578135
BEX4,5.832425156701906e-60,3.194077900933934e-09,5.96798476742152e-14,6.5596544582783205e-22,6.187796453894808e-30,0.03590149191223615,4.243475251401767e-10,0.3747434170257839,0.6709151065295992,0.13267024356527043
UPF2,0.03633125597727216,0.000472621449956139,0.0045124323165122845,1.0,0.11037043695593507,0.6874813038723161,0.001939208753077695,0.9999510164979749,0.7838560417934485,0.998933473743147
UPK3B,0.99875358821529,0.7735494663391438,0.999519512745119,1.0,0.09621195047113013,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
SNORA31,0.8843487245653802,0.9984213551874129,0.999519512745119,1.0,0.8531002971297301,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
PCDHB10,0.4050462040687416,0.04432074127779986,0.999519512745119,1.0,0.015150070630171637,0.9991874004493209,0.7757901609567428,0.9999510164979749,0.999670996610969,0.998933473743147
C11orf57,0.00038019554706273203,0.008354061124870757,0.009847893918781173,0.47264881050839386,3.1312032092085805e-05,0.0844820179386856,0.9999768616410615,0.9999510164979749,0.5757539270263068,0.22491299313252772
LINC00548,0.027863543311069744,0.9984213551874129,0.999519512745119,1.0,0.7457541709083961,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
LINC00950,0.9437638648884141,0.9135678587389593,0.999519512745119,1.0,1.0,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
FMO5,4.865885619898939e-07,1.0991764961658117e-09,0.0007506276919828663,1.0,1.4889313399853088e-20,0.31368585065934995,0.7866668378798648,0.9999510164979749,0.8096368139022367,0.2535364962472273
ZNF518A,0.99875358821529,0.04841460660406344,0.0008925310867790807,0.13159544726531192,0.6283214660535074,0.002315182817456567,0.1650800986520054,0.9999510164979749,0.2766237648252273,2.5059531652666825e-05
ME1,6.043822473196719e-12,2.869286940349096e-47,1.4107791857208206e-05,1.0,4.769880055452188e-41,0.17617013050127417,0.0010693046175358496,0.9999510164979749,0.4536671498013003,0.9632091199343716
MROH9,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
METTL9,0.7430710051358986,8.25675120469665e-11,0.00023694135001432366,1.0,4.0638226431028983e-26,0.004130235452766983,0.50825587729843,0.9999510164979749,0.4011019323438993,0.11137973803086176
ERGIC2,0.02277136017815061,3.433776864673143e-12,0.433999351278826,0.9946709766815919,1.6299521623513514e-13,0.9785967886855703,0.0331572494338221,0.9999510164979749,0.1811170372114477,0.008476667807988081
MIR1273H,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
ABCB5,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
LOC101928243,0.0012980590899914811,0.0008878525492827441,0.012401488613020734,0.7357201267818085,0.2983183447280846,0.9991874004493209,0.015486782322178582,0.9999510164979749,0.999670996610969,0.12727009892606606
PDIA2,1.9861344245431457e-87,1.6790550662947516e-07,0.1295519842282286,0.3876676260102298,0.011994871807766379,0.9235107477753146,0.2986839274992597,0.9999510164979749,0.999670996610969,0.312347369941494
PTMS,0.00010843953402538572,0.24158414662935862,0.009696713718157364,0.0010865254493935828,0.9989930693096231,0.3440047910069334,3.283739959688844e-12,0.9999510164979749,0.007503954605631483,0.052622884323988296
ILVBL,0.99875358821529,0.7142604681662034,1.9831190438365056e-05,0.49104136135291243,1.3226953616501422e-12,0.09052459329454021,0.9999768616410615,0.6473136603697842,0.22895624551360413,0.998933473743147
SLC25A11,0.027418087503758293,0.7347586107637818,0.011163466401819044,0.2392397838518415,2.6996545646639358e-17,0.9375515578088217,1.729457880736766e-07,0.9999510164979749,0.999670996610969,0.7111353725519078
TSHZ1,1.0421662458656737e-09,0.04587753809608151,0.06795766738651884,0.5971105374838869,7.755311289650754e-05,0.4664702022821693,2.0831895618167934e-10,0.9999510164979749,0.30719692381867436,0.0001547910492896528
PEX11G,2.424826934706074e-05,0.0019336607687526104,0.035068194204952066,0.6647620205197925,3.519801006662415e-11,0.5819176141727926,0.0297324308579872,0.9999510164979749,0.999670996610969,0.8506757462279018
ZNF699,0.9666193993652628,0.8346713045787256,0.8405746477499121,1.0,0.8697582281346682,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.9951062640680081
DAPK1,0.35268563217074034,0.9984213551874129,2.644989251721394e-16,0.0005235305209288349,5.420394096028011e-22,4.929024095421991e-06,0.00045819458970533327,0.45129228584924475,0.041227105771054685,1.2225496024794717e-12
PTPLAD2,0.8908062993496687,0.28204362925098136,0.999519512745119,0.13207367581333718,0.8874696712240021,0.9991874004493209,0.9999768616410615,0.07089575529962087,0.999670996610969,0.29580940957055696
NXF3,0.99875358821529,0.9492549462414622,0.999519512745119,1.0,0.5749078498469437,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
MSI1,0.30884202705570474,7.079074688409425e-13,8.50238679327611e-09,0.4738241717083533,6.775011187407631e-44,0.006351590231803151,0.12748022766988074,0.389675609101204,0.32486780563677625,8.251968224074964e-07
REV3L,0.0006352059806201093,0.0004992776521673271,1.2203416397001428e-11,0.042241218589608,0.00030687420758545713,0.01980275891702414,4.2850506860695205e-29,0.9999510164979749,0.32684099956176915,0.0005487228948522716
EIF2B4,0.009036065435354866,0.14615935405501645,0.9818449011525281,0.015540436701874357,0.21576882115409388,0.7459685724064519,0.685099641852464,0.9999510164979749,0.2536447034830916,0.044013372915667856
LIG1,0.61099119992171,0.5463224630326782,0.09541358194652354,0.9466696427557001,0.29349017206836353,0.70074631231455,0.44703292541647216,0.9999510164979749,0.5154016957014753,0.4110818489829321
C2CD4B,1.1565613286890446e-05,4.00093237375857e-67,0.025663098760991297,5.373568322221739e-07,6.200287896544879e-37,0.1335196719135183,4.719224993270944e-06,0.8122571035680363,0.2713460033545498,1.397492606280859e-07
SLC9C2,0.754469336373793,0.856128365234815,0.999519512745119,1.0,0.9833658017323093,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
CRP,0.8691605915920039,1.0594038905615955e-12,0.027575993060403987,0.11523420462314779,9.25766549503112e-62,0.9991874004493209,0.0001985859238882375,0.9999510164979749,0.999670996610969,0.998933473743147
PLAC8L1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
PPAPDC3,0.66616039027752,0.9984213551874129,0.999519512745119,1.0,0.05909221048757967,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.0002811675056618878
ZC3HC1,0.370619324797402,0.0005577701893580469,0.999519512745119,0.9758682297354332,2.009110968661817e-05,0.5117410732865573,0.48188855797288394,0.9999510164979749,0.999670996610969,0.998933473743147
KLF2,0.5963567095197585,0.08175696604873646,0.5168419752604275,0.7790577414203324,0.16951321470885772,0.15591079746708605,0.9999768616410615,0.9999510164979749,0.999670996610969,0.02788769641512397
FAM132B,0.99875358821529,0.7313622790858286,0.999519512745119,1.0,0.4889018759515541,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.5263733236542446
LHX1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
LINC01422,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9825419531488152,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
FAM66C,0.99875358821529,0.7787189299340667,0.9516188942486548,0.8024568269470759,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.776266618476074
FAHD2B,8.254763509606091e-12,0.020986731609003034,0.8125022381484758,0.6297268050822479,0.0034631502889907544,0.691124813552857,0.01363418623121667,0.9999510164979749,0.8994664842813882,0.22903080053976746
PSMC2,0.7348213328948702,9.73594948579381e-14,1.117407937222166e-06,0.6135572638456643,6.324598620136907e-09,0.03051490140609939,0.005016391841862454,0.9999510164979749,0.25335440374592677,0.001266247387034287
FAM95C,0.31705300558350036,0.13359524921829694,0.17798345319575498,0.800053693841791,0.20285013181641645,0.5793362873773481,0.06462860022371508,0.9999510164979749,0.999670996610969,0.053558448474043396
IQGAP2,4.385438287268448e-40,3.7300001613152205e-43,4.2881312700210165e-10,0.00046495155247556574,2.034320367896627e-88,0.701820225736282,1.1606255709103413e-09,0.7378793050575059,0.999670996610969,0.06242429852848421
NRTN,0.45635439041672987,0.5919155858607539,0.999519512745119,1.0,0.620999378653117,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.931107772838139
ARHGAP22,0.5668342181104155,0.04717742467468188,0.8447160937802752,1.0,0.45222243545022084,0.9991874004493209,0.9999768616410615,0.8979717979520564,0.999670996610969,3.306399282399444e-05
CORO2B,0.00023543626080609867,1.2491972345197824e-23,0.08213934892575096,0.07443222643207485,0.006746418633114437,0.5912136983760538,0.00025092760612888625,0.9999510164979749,0.999670996610969,0.9555165509979497
ADAM5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RPS14P3,2.326052548017845e-19,1.3850409109861318e-20,2.505695600484106e-08,0.950618830446095,0.021501137425665465,0.2357476813438919,0.6350242235496057,0.9934170327563102,0.0020812382774764372,0.008640646138912318
COLCA1,3.6006276346769087e-09,0.9984213551874129,1.101616443103103e-05,0.012581593888240837,8.891307437742584e-05,0.15623605033307278,0.4677853383254693,0.9999510164979749,0.6430370642669413,0.06645151397715252
TAB2,2.1124905972036425e-05,0.031304754139891956,0.4056544645436607,1.0,0.9989930693096231,0.9991874004493209,0.1867774682776229,0.9999510164979749,0.999670996610969,0.998933473743147
EMC3,2.9936932602969045e-05,6.150375213981735e-30,0.04767494966272853,0.8430597192201474,1.216661606667643e-32,0.0006568766714153065,2.700410883631323e-06,0.9999510164979749,0.6919343940332436,0.041022573856953695
HIVEP1,0.0003266438415153634,0.03944498378689166,0.999519512745119,0.8521631808016523,0.619404220190853,0.9991874004493209,0.028555811497425403,0.9999510164979749,0.6947414717965023,3.0666744810097535e-06
ZGLP1,0.99875358821529,0.6685238809142193,0.999519512745119,1.0,0.46836453168439407,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
SNORD114-14,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
MXD4,0.0005318652857465681,0.0010802799017805825,0.0004816978733840846,0.06849433779263006,7.541977300749248e-05,0.2374486195151826,0.01720365382400685,0.9999510164979749,0.999670996610969,0.3842698957235495
ATXN3,0.04393653949916095,4.1385327159386585e-11,0.1852843146377677,1.0,1.09202624071221e-08,0.6064035489026656,0.9999768616410615,0.9999510164979749,0.999670996610969,4.992375128218404e-06
CALCB,0.9965405317290812,0.05523032345218445,0.795753565692932,1.0,0.10467589730972855,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.7754097204615733
CCNE1,4.4959263326028117e-07,0.10655969338598115,0.45436827633584126,1.0,0.9989930693096231,0.9991874004493209,0.7890641096253153,0.9999510164979749,0.999670996610969,0.4669596510392184
ITFG1,4.585129527427701e-06,0.14770208354292155,0.9661374947588416,0.4553075408784182,0.0006945999408526616,0.27032707468559247,0.9999768616410615,0.577340419678758,0.003216390932736697,0.1928415274602684
RBBP9,0.032694784266769215,0.004707525854496397,0.8514951591096074,0.2650090303824636,2.0719884581850878e-10,0.4864005398505071,0.03345073870239865,0.9999510164979749,0.999670996610969,0.998933473743147
B3GALT5,0.2553854933098384,0.0003854144414954641,0.6222230226850606,0.7760215604891525,8.390880075810728e-16,0.9050196358348773,0.9999768616410615,0.9999510164979749,0.999670996610969,0.38980282961998924
PAXBP1,0.9668191258848244,0.7172101479782246,0.00019169791813006403,1.0,0.038477332464994615,0.13259042448321484,0.5344763661861641,0.9999510164979749,0.999670996610969,0.998933473743147
GPD1,1.1011647920645104e-06,2.781906322172755e-32,0.006736221830099942,0.9108454237935444,3.4354022791704055e-16,0.2062913676647488,0.00043809651525390553,0.9999510164979749,0.999670996610969,0.003282843915003333
DEPDC7,0.03369252023921129,0.4058207283493335,0.892414549655613,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.6102982744787057
SLITRK4,0.050823085539711786,0.8210974191884582,0.8623331218223854,1.0,0.1636061852654259,0.9991874004493209,0.2543986989379159,0.9999510164979749,0.999670996610969,0.998933473743147
POLM,0.43971990518323417,0.11746856997226827,0.3523351190367877,0.6190728148744469,0.055471570360445845,0.48108912454602215,0.4099610605178189,0.9999510164979749,0.999670996610969,0.5294471237912451
GAD2,1.1154133594934608e-44,6.631957269321375e-08,7.196853410414767e-69,4.486444320227557e-27,1.1063676499952226e-106,0.0005514677129805149,3.896591062038502e-34,0.3171003495248092,0.08271954537161615,2.8055288746981342e-14
ZNF658,0.99875358821529,0.974595806547114,0.999519512745119,1.0,0.7071929053120285,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
CASC2,0.99875358821529,0.036897153732650026,0.5442826555547129,0.6089944668530927,0.0012898630866682345,0.9991874004493209,0.9443258288391577,0.9999510164979749,0.999670996610969,0.998933473743147
SLC22A12,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
PPFIA4,0.5407552041363948,0.4402772474711182,0.999519512745119,1.0,0.7348481755682829,0.9991874004493209,0.9999768616410615,0.82283885854698,0.999670996610969,0.7597297999689412
PCDHGB6,0.9323659500403649,0.783887166522727,0.9793515897332599,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.8871507943572768,0.998933473743147
GYG2,0.028358962126759056,6.432544636577302e-05,0.3033861013262294,0.0551634759896798,1.63843814046323e-05,0.4249918670444033,0.2250060461307402,0.9999510164979749,0.999670996610969,0.030289070146901267
IDI1,4.523251325468542e-05,6.635857044632758e-47,1.2626098802520394e-06,7.745687424815706e-09,0.5060087798403414,0.9991874004493209,8.642473114386928e-13,0.3873740797173724,0.999670996610969,0.8907311837880717
CFC1,5.506960567218309e-22,2.4973475072873973e-110,0.025242879097910204,0.04594287345796396,7.305230137417542e-52,0.014107633684334256,0.0005615964862917724,0.9967745771815774,0.30296550672136685,1.3329024233596842e-07
MB21D2,0.5935406296885095,0.013286533691542646,0.010683584171924315,0.929106194485185,8.133618327178819e-13,0.7812038052606952,0.036553661768201635,0.8227727818939948,0.999670996610969,0.007360008701249208
RREB1,1.504084726657195e-05,1.2694545627786761e-06,0.999519512745119,0.16346580772499128,2.719164908014917e-09,0.9722136518695895,0.15174902173214594,0.7930247096753257,0.23513221445937982,0.4074832748564352
MRPS11,0.99875358821529,0.09547830360075019,0.999519512745119,0.8162495081088122,0.0077487808578104835,0.8351465034918036,0.37401121190427533,0.9999510164979749,0.6017813491080937,0.011527944712633563
BUD31,0.00012486584298173072,0.9185447592190972,0.999519512745119,0.7790577414203324,0.00024770095950870226,0.8246018346003086,0.01397388512608487,0.9999510164979749,0.999670996610969,1.794187578316458e-05
PRAM1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.16401218351222643,0.999670996610969,0.998933473743147
ZNF815P,0.8833719836554045,0.14371813958209803,0.9793515897332599,1.0,0.04569064916021423,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
PPIL6,0.40728346685676453,0.08636210505797352,0.16573850317433295,0.9803007788194177,0.06949757442844216,0.7019801025157412,0.7626978631766567,0.9999510164979749,0.999670996610969,0.18544239904354537
